code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date
sh.600517,国网英大,J69其他金融业,金融,PB,PB低估,4.94,79.3,79.3,32.7,30.0,40.3,58.8,35.2,47.0,"PB=1.28, 低估均值=1.52, 比值=0.84, 分位=4%",-0.0294695481335951,-0.0389105058365757,,,,,,,,1.279223,1.524512555555556,0.8391029613618574,0.0391836734693877,低估价值,价值线内/历史低位,58.8,低估价值,,4.94,5.7,0.15384615384615374,0.17321594916689942,4.8584406,5.7,2025-05-06,2026-05-18
sh.600004,白云机场,G56航空运输业,G56航空运输业,PB,PB低估,9.09,75.9,75.9,36.1,32.3,47.4,58.7,38.4,48.6,"PB=1.15, 低估均值=1.31, 比值=0.88, 分位=1%",0.001101321585903,-0.0172972972972973,,,,,,,,1.154189,1.3139355454545454,0.878421322866882,0.0122448979591836,低估价值,价值线内/历史低位,58.7,低估价值,,9.09,8.3,-0.08690869086908681,-0.07085397673305727,8.93293389,8.3,2025-05-06,2026-05-18
sh.600399,抚顺特钢,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,5.08,96.7,96.7,0.0,2.3,52.8,58.7,13.6,36.1,"PB=1.61, 低估均值=3.75, 比值=0.43, 分位=10%",-0.1195840554592719,-0.0540037243947858,,,,,,,,1.607958,3.7473638571428567,0.4290904383184111,0.1011037527593819,低估价值,价值线内/历史低位,58.7,低估价值,,5.08,5.28,0.03937007874015741,0.04350234803838959,5.0598832,5.28,2025-05-06,2026-05-18
sh.600710,苏美达,F51批发业,F51批发业,PE,PE低估,9.5,75.0,51.1,28.5,53.4,49.8,58.7,42.7,50.7,"PE=10.57, 低估均值=10.87, 比值=0.97, 分位=31%",-0.0612648221343873,0.0543840177580465,,,,,,,,10.574334,10.871124444444444,0.9726991953811996,0.3104508196721312,低估价值,价值线内/历史低位,58.7,低估价值,,9.5,11.59,0.21999999999999997,0.26832970334599926,9.1380025,11.59,2025-05-06,2026-05-18
sh.601066,中信建投,J67资本市场服务,金融,PB,PB低估,23.43,75.0,59.1,44.5,5.1,58.4,58.7,34.3,46.5,"PB=2.32, 低估均值=2.35, 比值=0.99, 分位=16%",-0.0518008903278025,-0.0188442211055276,,,,,,,,2.321073,2.345511833333333,0.9895805968718556,0.1619676064787042,低估价值,价值线内/历史低位,58.7,低估价值,,23.43,22.09,-0.05719163465642341,-0.046035014146871056,23.15598615,22.09,2025-05-06,2026-05-18
sh.601169,北京银行,J66货币金融服务,金融,PE,PE低估,5.95,75.0,42.8,20.8,51.7,70.5,58.7,41.8,50.2,"PE=4.91, 低估均值=4.99, 比值=0.98, 分位=43%",-0.0418679549114331,0.0050675675675675,,,,,,,,4.906617,4.986700636363636,0.983940556651896,0.4253061224489796,低估价值,价值线内/历史低位,58.7,低估价值,,5.95,5.17,-0.13109243697479,-0.10644276714937251,5.7858633,5.17,2025-05-06,2026-05-18
sh.603026,石大胜华,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,34.32,94.5,94.5,0.0,33.3,34.0,58.7,21.5,40.1,"PB=1.79, 低估均值=2.73, 比值=0.66, 分位=6%",-0.0434782608695653,0.038426626323752,,,,,,,,1.793857,2.7285054545454543,0.6574503990862798,0.0576046415250725,低估价值,价值线内/历史低位,58.7,低估价值,,34.32,99.9,1.9108391608391608,1.9108391608391608,34.32,99.9,2025-05-06,2026-05-18
sh.603181,皇马科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,12.27,75.0,67.2,32.5,56.9,36.7,58.7,43.8,51.3,"PB=2.25, 低估均值=2.49, 比值=0.90, 分位=15%",-0.0391542678151918,0.1064021641118124,,,,,,,,2.246402,2.4877125555555555,0.9029990201172312,0.1528150134048257,低估价值,价值线内/历史低位,58.7,低估价值,,12.27,14.69,0.19722901385493063,0.21743973082637935,12.06630573,14.69,2025-05-06,2026-05-18
sh.603506,南都物业,K70房地产业,K70房地产业,PB,PB低估,10.86,83.0,83.0,1.8,87.9,36.9,58.6,41.3,49.9,"PB=1.82, 低估均值=2.55, 比值=0.71, 分位=17%",0.0018450184501843,0.1947194719471947,,,,,,,,1.818055,2.5535764285714286,0.7119642003498174,0.1651480637813211,低估价值,价值线内/历史低位,58.6,低估价值,,10.86,13.09,0.20534069981583802,0.20534069981583802,10.86,13.09,2025-05-06,2026-05-18
sh.600116,三峡水利,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,7.21,84.4,84.4,1.6,63.3,53.3,58.5,35.1,46.8,"PB=1.25, 低估均值=1.67, 比值=0.75, 分位=9%",0.0540935672514619,0.0618556701030927,,,,,,,,1.249523,1.6680403,0.749096409721036,0.0926530612244898,低估价值,价值线内/历史低位,58.5,低估价值,,7.21,6.77,-0.061026352288488295,-0.04833108901596117,7.1138186,6.77,2025-05-06,2026-05-18
sh.600909,华安证券,J67资本市场服务,金融,PB,PB低估,5.6,75.0,63.3,35.1,32.8,52.4,58.5,38.9,48.7,"PB=1.16, 低估均值=1.30, 比值=0.89, 分位=23%",-0.001782531194296,-0.00355871886121,,,,,,,,1.163016,1.301276,0.8937504418739761,0.2268495835374816,低估价值,价值线内/历史低位,58.5,低估价值,,5.6,6.28,0.12142857142857144,0.14754086378397568,5.472572,6.28,2025-05-06,2026-05-18
sh.601018,宁波港,G55水上运输业,G55水上运输业,PB,PB低估,3.58,86.9,86.9,12.0,31.9,45.1,58.5,27.7,43.1,"PB=0.88, 低估均值=1.17, 比值=0.75, 分位=1%",-0.0298102981029809,0.0,,,,,,,,0.877286,1.1679525,0.7511315742720702,0.013469387755102,低估价值,价值线内/历史低位,58.5,低估价值,,3.58,3.61,0.008379888268156277,0.04559903138949695,3.45256632,3.61,2025-05-06,2026-05-18
sh.601377,兴业证券,J67资本市场服务,金融,PB,PB低估,5.83,75.2,75.2,33.5,31.0,56.4,58.5,38.2,48.3,"PB=0.92, 低估均值=1.06, 比值=0.86, 分位=8%",-0.0168634064080943,-0.0283333333333333,,,,,,,,0.918999,1.0649434999999998,0.8629556403696536,0.0808163265306122,低估价值,价值线内/历史低位,58.5,低估价值,,5.83,5.86,0.005145797598627766,0.026998266717850328,5.70594926,5.86,2025-05-06,2026-05-18
sh.601992,金隅集团,C30非金属矿物制品业,资源金属,PB,PB低估,1.56,100.0,100.0,0.0,3.1,31.7,58.5,10.9,34.7,"PB=0.40, 低估均值=0.74, 比值=0.54, 分位=4%",-0.0429447852760734,-0.0658682634730538,,,,,,,,0.399024,0.7381827999999999,0.5405490347377371,0.0404081632653061,低估价值,价值线内/历史低位,58.5,低估价值,,1.56,1.58,0.012820512820512775,0.045282815952741196,1.51155264,1.58,2025-05-06,2026-05-18
sh.600298,安琪酵母,C14食品制造业,消费,PE,PE低估,36.18,75.0,65.4,29.2,37.6,59.2,58.2,38.9,48.6,"PE=22.85, 低估均值=24.49, 比值=0.93, 分位=14%",0.0381635581061692,0.0609970674486803,,,,,,,,22.845347,24.48742218181818,0.9329420969824496,0.1404081632653061,低估价值,价值线内/历史低位,58.2,低估价值,,36.18,35.9,-0.007739082365948113,0.007470702834748044,35.63379054,35.9,2025-05-06,2026-05-18
sh.601577,长沙银行,J66货币金融服务,金融,PE,PE低估,9.0,75.0,50.6,24.6,50.8,56.2,58.1,41.0,49.6,"PE=4.58, 低估均值=4.75, 比值=0.96, 分位=33%",-0.0445859872611464,-0.0109890109890109,,,,,,,,4.5778,4.753641125,0.9630091712066297,0.3322903629536921,低估价值,价值线内/历史低位,58.1,低估价值,,9.0,9.21,0.023333333333333428,0.09075857462369741,8.443665,9.21,2025-05-06,2026-05-18
sh.600549,厦门钨业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,19.07,80.6,80.6,18.4,30.8,60.4,58.0,32.1,45.1,"PB=1.86, 低估均值=2.25, 比值=0.82, 分位=0%",-0.0245524296675192,-0.0275369709331972,,,,,,,,1.856312,2.2522756363636365,0.8241939707686351,0.0016326530612244,低估价值,价值线内/历史低位,58.0,低估价值,,19.07,53.46,1.8033560566334557,1.8779082703775871,18.57599165,53.46,2025-05-06,2026-05-18
sh.600597,光明乳业,C14食品制造业,消费,PE,PE低估,8.36,87.0,87.0,7.1,34.9,48.6,58.0,27.1,42.5,"PE=16.68, 低估均值=23.39, 比值=0.71, 分位=10%",0.0,0.0372208436724563,,,,,,,,16.683244,23.3910605,0.7132316211143995,0.1004081632653061,低估价值,价值线内/历史低位,58.0,低估价值,,8.36,7.15,-0.14473684210526305,-0.12902621700764694,8.20920232,7.15,2025-05-06,2026-05-18
sh.600985,淮北矿业,B06煤炭开采和洗选业,资源金属,PB,PB低估,12.18,89.1,89.1,15.0,0.0,51.8,58.0,19.0,38.5,"PB=0.76, 低估均值=1.05, 比值=0.73, 分位=0%",-0.0800604229607251,-0.1122448979591836,,,,,,,,0.761965,1.0507071111111113,0.7251925793042653,0.0016326530612244,低估价值,价值线内/历史低位,58.0,低估价值,,12.18,13.49,0.10755336617405598,0.17689108110865326,11.46240312,13.49,2025-05-06,2026-05-18
sh.601231,环旭电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,14.0,75.0,41.6,33.5,45.6,58.5,58.0,43.6,50.8,"价值线=14.60, 现价/价值=0.96, 扣非EPS=0.66, akshare东方财富扣非净利润同比=-2.3%, 市值=307.7亿",-0.1458206223306895,-0.0879478827361562,307.7328397224242,14.601200345547966,0.958825279338676,0.66,0.66,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,58.0,低估价值,,14.0,40.09,1.8635714285714289,1.908073680097968,13.785758,40.09,2025-05-06,2026-05-18
sh.600141,兴发集团,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.48,75.0,73.2,32.8,28.3,56.1,57.9,36.9,47.4,"PB=1.04, 低估均值=1.14, 比值=0.90, 分位=6%",-0.0661194710442316,-0.0438842203548086,,,,,,,,1.035331,1.144618272727273,0.9045207687739644,0.0563265306122449,低估价值,价值线内/历史低位,57.9,低估价值,,20.48,32.2,0.572265625,0.6495261298708932,19.52075776,32.2,2025-05-06,2026-05-18
sh.603010,万盛股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.75,94.9,94.9,1.0,31.0,23.8,57.9,19.6,38.8,"PB=1.58, 低估均值=3.50, 比值=0.45, 分位=13%",-0.0533980582524272,-0.0010245901639344,,,,,,,,1.576669,3.503538555555556,0.450021877881115,0.130204081632653,低估价值,价值线内/历史低位,57.9,低估价值,,9.75,14.4,0.476923076923077,0.4889177987094804,9.671454,14.4,2025-05-06,2026-05-18
sh.600820,隧道股份,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.91,89.4,89.4,14.5,2.7,47.6,57.8,19.1,38.5,"PB=0.60, 低估均值=0.83, 比值=0.72, 分位=1%",-0.0604133545310016,-0.0604133545310016,,,,,,,,0.602339,0.8333480999999999,0.7227939920904601,0.0057142857142857,低估价值,价值线内/历史低位,57.8,低估价值,,5.91,5.72,-0.0321489001692048,0.012101175316821866,5.65160889,5.72,2025-05-06,2026-05-18
sh.600917,重庆燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,5.52,100.0,100.0,3.0,4.1,16.4,57.8,10.3,34.0,"PB=1.53, 低估均值=2.60, 比值=0.59, 分位=0%",-0.0482758620689656,-0.0416666666666667,,,,,,,,1.526539,2.6043094545454544,0.5861588365912668,0.0036734693877551,低估价值,价值线内/历史低位,57.8,低估价值,,5.52,5.51,-0.0018115942028985588,0.012267015447951612,5.44322784,5.51,2025-05-06,2026-05-18
sh.603527,众源新材,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,9.7,75.0,73.8,38.2,34.2,34.5,57.7,38.1,47.9,"PB=1.48, 低估均值=1.72, 比值=0.86, 分位=11%",-0.0241448692152917,0.040772532188841,,,,,,,,1.476303,1.716795375,0.8599178571295952,0.1078167115902965,低估价值,价值线内/历史低位,57.7,低估价值,,9.7,13.48,0.3896907216494847,0.4117493045328098,9.5484375,13.48,2025-05-06,2026-05-18
sh.600846,同济科技,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.52,76.4,76.4,24.5,64.0,29.4,57.4,41.6,49.5,"PB=1.43, 低估均值=1.75, 比值=0.82, 分位=13%",0.0484581497797356,0.1811414392059551,,,,,,,,1.428348,1.7491439999999998,0.8165982903637437,0.1265306122448979,低估价值,价值线内/历史低位,57.4,低估价值,,9.52,12.45,0.3077731092436975,0.3341124921767429,9.33204664,12.45,2025-05-06,2026-05-18
sh.601069,西部黄金,B09有色金属矿采选业,资源金属,PB,PB低估,16.81,75.0,73.8,4.2,71.3,79.2,57.4,42.5,49.9,"PB=3.25, 低估均值=4.26, 比值=0.76, 分位=24%",0.084516129032258,0.3236220472440945,,,,,,,,3.246967,4.2598026,0.7622341467184419,0.2408163265306122,低估价值,价值线内/历史低位,57.4,低估价值,,16.81,29.29,0.7424152290303392,0.7470221263775967,16.76567203,29.29,2025-05-06,2026-05-18
sh.600426,华鲁恒升,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.4,84.8,84.8,16.2,4.2,62.2,57.3,22.3,39.8,"PB=1.36, 低估均值=1.76, 比值=0.78, 分位=0%",-0.0977443609022556,-0.0168674698795181,,,,,,,,1.364799,1.7606811818181818,0.7751539654616114,0.0028571428571428,低估价值,价值线内/历史低位,57.3,低估价值,,20.4,33.2,0.6274509803921571,0.6663212563387715,19.9241292,33.2,2025-05-06,2026-05-18
sh.600785,新华百货,F52零售业,F52零售业,PE,PE低估,12.44,75.0,69.3,14.7,66.0,58.1,57.3,42.2,49.7,"PE=21.09, 低估均值=22.37, 比值=0.94, 分位=7%",0.0931458699472758,0.1870229007633586,,,,,,,,21.094084,22.372345,0.942864237074835,0.0653061224489796,低估价值,价值线内/历史低位,57.3,低估价值,,12.44,17.63,0.41720257234726676,0.4595755089475224,12.07885436,17.63,2025-05-06,2026-05-18
sh.600908,无锡银行,J66货币金融服务,金融,PE,PE低估,5.54,80.5,80.5,22.2,29.8,45.0,57.3,31.2,44.3,"PE=5.35, 低估均值=7.04, 比值=0.76, 分位=14%",-0.0398613518197572,-0.0348432055749129,,,,,,,,5.35416,7.035849111111111,0.7609827776926933,0.1369731800766283,低估价值,价值线内/历史低位,57.3,低估价值,,5.54,5.54,0.0,0.05402177819798126,5.25605838,5.54,2025-05-06,2026-05-18
sh.601990,南京证券,J67资本市场服务,金融,PB,PB低估,7.83,75.0,71.3,33.6,27.5,47.7,57.2,35.6,46.4,"PB=1.61, 低估均值=1.73, 比值=0.93, 分位=4%",-0.0543478260869564,-0.0700712589073634,,,,,,,,1.613592,1.732723,0.9312463677114,0.040095751047277,低估价值,价值线内/历史低位,57.2,低估价值,,7.83,7.08,-0.09578544061302685,-0.08158957060588201,7.70897169,7.08,2025-05-06,2026-05-18
sh.603639,海利尔,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,13.2,89.6,89.6,8.3,39.9,18.3,57.2,24.9,41.0,"PB=1.27, 低估均值=1.86, 比值=0.68, 分位=10%",0.0819672131147541,0.0731707317073169,,,,,,,,1.270167,1.8564616666666665,0.6841870332182101,0.0992555831265508,低估价值,价值线内/历史低位,57.2,低估价值,,13.2,11.37,-0.13863636363636367,-0.1071074342470617,12.7338948,11.37,2025-05-06,2026-05-18
sh.600328,中盐化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.08,94.3,94.3,4.3,4.2,37.5,57.1,13.7,35.4,"PB=0.86, 低估均值=1.29, 比值=0.67, 分位=2%",-0.045822102425876,-0.0419485791610283,,,,,,,,0.859071,1.2908048,0.6655313026415768,0.0163265306122449,低估价值,价值线内/历史低位,57.1,低估价值,,7.08,7.72,0.09039548022598876,0.10900796083264308,6.96117636,7.72,2025-05-06,2026-05-18
sh.601198,东兴证券,J67资本市场服务,金融,PB,PB低估,10.38,75.0,57.5,36.8,4.0,62.4,57.1,31.1,44.1,"PB=1.17, 低估均值=1.24, 比值=0.95, 分位=24%",-0.1090128755364806,-0.0207547169811319,,,,,,,,1.173895,1.2381791111111111,0.9480817350783568,0.2432653061224489,低估价值,价值线内/历史低位,57.1,低估价值,,10.38,12.8,0.23314065510597293,0.2514379290668596,10.22823402,12.8,2025-05-06,2026-05-18
sh.601615,明阳智能,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,10.4,85.0,59.5,20.0,30.8,55.4,57.1,32.4,44.7,"价值线=12.48, 现价/价值=0.83, 扣非EPS=0.08, akshare东方财富扣非净利润同比=-1.3%, 市值=228.0亿",-0.0493601462522851,-0.0076335877862595,228.027948512,12.48210683941648,0.8331926760279346,0.08,0.08,1.0,年报扣非EPS,,,,,低估价值,深度低估,57.1,低估价值,,10.4,16.18,0.5557692307692308,0.5964892865109799,10.1347376,16.18,2025-05-06,2026-05-18
sh.600234,科新发展,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,7.09,84.0,84.0,2.2,98.8,3.3,57.0,40.3,48.6,"PB=3.96, 低估均值=20.07, 比值=0.20, 分位=30%",0.1509740259740259,0.2985347985347986,,,,,,,,3.955129,20.072590750000003,0.1970412812805441,0.3012244897959183,低估价值,价值线内/历史低位,57.0,低估价值,,7.09,26.21,2.6967559943582513,2.6967559943582513,7.09,26.21,2025-05-06,2026-05-18
sh.600299,安迪苏,C14食品制造业,消费,PE,PE低估,9.75,75.0,68.0,37.4,25.1,39.2,57.0,35.3,46.1,"PE=18.78, 低估均值=20.30, 比值=0.93, 分位=11%",-0.0775780510879848,-0.1484716157205239,,,,,,,,18.781953,20.2984602,0.925289544869024,0.1093877551020408,低估价值,价值线内/历史低位,57.0,低估价值,,9.75,12.0,0.23076923076923084,0.25154996641152794,9.588111,12.0,2025-05-06,2026-05-18
sh.600637,东方明珠,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,7.46,75.0,69.3,32.4,31.4,45.4,57.0,36.1,46.6,"PB=0.83, 低估均值=0.95, 比值=0.88, 分位=16%",-0.0374193548387097,-0.0040053404539386,,,,,,,,0.828253,0.9452324444444444,0.8762426690577697,0.1559183673469387,低估价值,价值线内/历史低位,57.0,低估价值,,7.46,10.05,0.3471849865951744,0.3884683150052246,7.23819182,10.05,2025-05-06,2026-05-18
sh.601212,白银有色,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,2.83,75.0,56.3,30.0,31.8,50.2,57.0,35.9,46.4,"PB=1.40, 低估均值=1.48, 比值=0.94, 分位=27%",-0.0241379310344826,-0.0070175438596491,,,,,,,,1.395065,1.477601222222222,0.9441417474614072,0.2680360721442886,低估价值,价值线内/历史低位,57.0,低估价值,,2.83,6.83,1.4134275618374557,1.4134275618374557,2.83,6.83,2025-05-06,2026-05-18
sh.603515,欧普照明,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,17.06,75.0,42.5,45.5,36.0,22.3,57.0,40.2,48.6,"价值线=17.91, 现价/价值=0.95, 扣非EPS=1.02, akshare东方财富扣非净利润同比=-14.7%, 市值=124.8亿",0.0215568862275448,0.0427872860635696,124.84370376143724,17.913896615564667,0.9523332843831,1.02,1.02,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,57.0,低估价值,,17.06,19.64,0.15123094958968353,0.21025127344161043,16.22803498,19.64,2025-05-06,2026-05-18
sh.603619,中曼石油,B07石油和天然气开采业,B07石油和天然气开采业,PB,PB低估,16.26,80.6,80.6,21.2,25.0,48.5,57.0,29.6,43.3,"PB=1.77, 低估均值=2.15, 比值=0.82, 分位=3%",-0.1056105610561055,-0.1446607048921619,,,,,,,,1.768336,2.1465145,0.8238174025845155,0.0292979546710889,低估价值,价值线内/历史低位,57.0,低估价值,,16.26,30.25,0.8603936039360391,0.907462139695157,15.85876824,30.25,2025-05-06,2026-05-18
sh.600502,安徽建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.63,84.1,84.1,11.6,33.0,44.5,56.9,27.6,42.3,"PB=0.71, 低估均值=0.90, 比值=0.78, 分位=2%",-0.0374220374220373,0.0266075388026607,,,,,,,,0.708467,0.9048301111111112,0.7829834477214934,0.0220408163265306,低估价值,价值线内/历史低位,56.9,低估价值,,4.63,5.13,0.10799136069114468,0.17687128315143164,4.35901536,5.13,2025-05-06,2026-05-18
sh.600546,山煤国际,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,9.51,88.1,88.1,14.7,0.0,47.9,56.9,18.2,37.6,"PB=1.12, 低估均值=1.52, 比值=0.74, 分位=0%",-0.1307129798903107,-0.1322992700729928,,,,,,,,1.119959,1.5198906363636366,0.7368681490659882,0.0012244897959183,低估价值,价值线内/历史低位,56.9,低估价值,,9.51,13.82,0.4532071503680337,0.5632741572303048,8.84041992,13.82,2025-05-06,2026-05-18
sh.600606,绿地控股,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,1.76,94.3,94.3,0.0,5.6,44.7,56.9,13.4,35.1,"PB=0.39, 低估均值=0.99, 比值=0.39, 分位=14%",-0.0222222222222222,-0.0329670329670329,,,,,,,,0.388863,0.987271,0.3938766559536338,0.1391836734693877,低估价值,价值线内/历史低位,56.9,低估价值,,1.76,1.47,-0.1647727272727273,-0.1647727272727273,1.76,1.47,2025-05-06,2026-05-18
sh.601975,招商南油,G55水上运输业,G55水上运输业,PB,PB低估,2.72,92.3,92.3,4.3,0.0,51.3,56.9,14.2,35.6,"PB=1.18, 低估均值=1.71, 比值=0.69, 分位=0%",-0.0872483221476508,-0.1365079365079364,,,,,,,,1.175642,1.7052692857142857,0.689417213954897,0.0026126714565643,低估价值,价值线内/历史低位,56.9,低估价值,,2.72,4.74,0.7426470588235294,0.7426470588235294,2.72,4.74,2025-05-06,2026-05-18
sh.603077,和邦生物,C26化学原料和化学制品制造业,医药医疗,PB,PB低估,1.72,91.2,91.2,0.0,26.0,40.1,56.8,19.7,38.2,"PB=0.84, 低估均值=1.20, 比值=0.70, 分位=4%",-0.0601092896174864,-0.0947368421052631,,,,,,,,0.838992,1.1954183,0.7018396823940205,0.0379591836734693,低估价值,价值线内/历史低位,56.8,低估价值,,1.72,2.72,0.5813953488372094,0.5813953488372094,1.72,2.72,2025-05-06,2026-05-18
sh.600722,金牛化工,C26化学原料和化学制品制造业,资源金属,PB,PB低估,5.18,75.0,60.7,30.5,47.8,30.7,56.7,38.8,47.7,"PB=2.91, 低估均值=3.09, 比值=0.94, 分位=20%",-0.007662835249042,-0.1006944444444444,,,,,,,,2.906628,3.0895675454545453,0.9407879767109508,0.2028571428571428,低估价值,价值线内/历史低位,56.7,低估价值,,5.18,12.84,1.4787644787644787,1.4787644787644787,5.18,12.84,2025-05-06,2026-05-18
sh.600906,财达证券,J67资本市场服务,金融,PB,PB低估,6.53,75.0,66.5,32.5,30.8,42.2,56.7,35.4,46.1,"PB=1.76, 低估均值=1.83, 比值=0.96, 分位=8%",-0.0311572700296736,-0.0224550898203591,,,,,,,,1.756641,1.8288012,0.960542348725493,0.0847107438016528,低估价值,价值线内/历史低位,56.7,低估价值,,6.53,6.33,-0.030627871362940318,-0.013590608350367739,6.41721384,6.33,2025-05-06,2026-05-18
sh.600999,招商证券,J67资本市场服务,金融,PB,PB低估,16.58,75.0,64.8,36.1,1.2,62.6,56.7,29.8,43.2,"PB=1.24, 低估均值=1.39, 比值=0.89, 分位=21%",-0.0824571112340897,-0.0758082497212934,,,,,,,,1.236806,1.394984090909091,0.8866093943723699,0.213469387755102,低估价值,价值线内/历史低位,56.7,低估价值,,16.58,16.18,-0.024125452352231513,0.004001653984133879,16.1155113,16.18,2025-05-06,2026-05-18
sh.600163,中闽能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,5.61,75.0,66.5,19.3,62.6,42.8,56.6,40.8,48.7,"PB=1.52, 低估均值=1.61, 比值=0.94, 分位=11%",0.0726577437858508,0.0350553505535056,,,,,,,,1.51974,1.6119452222222224,0.9427987868625533,0.110204081632653,低估价值,价值线内/历史低位,56.6,低估价值,,5.61,6.8,0.21212121212121193,0.23014530107252673,5.52780228,6.8,2025-05-06,2026-05-18
sh.600643,爱建集团,J69其他金融业,金融,PB,PB低估,4.69,90.2,90.2,0.0,29.0,40.5,56.6,20.7,38.6,"PB=0.63, 低估均值=0.92, 比值=0.68, 分位=9%",-0.0525252525252525,-0.0408997955010224,,,,,,,,0.62964,0.919608285714286,0.6846828261349784,0.0889795918367346,低估价值,价值线内/历史低位,56.6,低估价值,,4.69,4.73,0.008528784648187626,0.008528784648187626,4.69,4.73,2025-05-06,2026-05-18
sh.601236,红塔证券,J67资本市场服务,金融,PB,PB低估,7.53,75.0,71.1,32.4,29.2,43.3,56.6,35.0,45.8,"PB=1.43, 低估均值=1.57, 比值=0.91, 分位=8%",-0.0370843989769821,-0.0480404551201011,,,,,,,,1.434182,1.5743318333333332,0.9109782128735884,0.0799716914366596,低估价值,价值线内/历史低位,56.6,低估价值,,7.53,7.16,-0.049136786188579085,-0.031073081649775736,7.38961821,7.16,2025-05-06,2026-05-18
sh.601116,三江购物,F52零售业,F52零售业,PE,PE低估,11.28,75.0,67.1,22.2,36.0,59.5,56.4,35.3,45.8,"PE=38.37, 低估均值=41.28, 比值=0.93, 分位=12%",0.0053475935828875,0.1533742331288343,,,,,,,,38.372203,41.27636581818182,0.9296410243340132,0.1175510204081632,低估价值,价值线内/历史低位,56.4,低估价值,,11.28,12.99,0.15159574468085113,0.17288238712477866,11.07527928,12.99,2025-05-06,2026-05-18
sh.600618,氯碱化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.24,82.6,82.6,18.9,25.5,34.7,56.2,26.8,41.5,"PB=1.20, 低估均值=1.49, 比值=0.80, 分位=3%",-0.0676084762865791,-0.1742627345844503,,,,,,,,1.197016,1.49459575,0.8008961620558603,0.0273469387755102,低估价值,价值线内/历史低位,56.2,低估价值,,9.24,11.95,0.29329004329004316,0.318791514811962,9.06132612,11.95,2025-05-06,2026-05-18
sh.600783,鲁信创投,J67资本市场服务,金融,PB,PB低估,11.84,75.0,70.6,35.1,30.5,31.8,56.2,35.0,45.6,"PB=1.98, 低估均值=2.27, 比值=0.88, 分位=14%",-0.0373983739837399,-0.023102310231023,,,,,,,,1.9827,2.2655313,0.8751589527807452,0.1375510204081632,低估价值,价值线内/历史低位,56.2,低估价值,,11.84,22.06,0.8631756756756757,0.873421417407477,11.77524704,22.06,2025-05-06,2026-05-18
sh.600125,铁龙物流,G53铁路运输业,G53铁路运输业,PB,PB低估,5.71,85.6,85.6,3.6,33.0,48.3,56.1,24.7,40.4,"PB=1.00, 低估均值=1.30, 比值=0.77, 分位=4%",-0.005226480836237,0.0017543859649122,,,,,,,,0.997193,1.301657818181818,0.7660945803659054,0.0448979591836734,低估价值,价值线内/历史低位,56.1,低估价值,,5.71,5.9,0.03327495621716303,0.05750991084397428,5.57914393,5.9,2025-05-06,2026-05-18
