date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,grid_slot,value_line,account_mode,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,signal_type,entry_evidence_score,entry_evidence,industry_tags,structure_ratio,anchor_low,anchor_high,anchor_pullback_low,anchor_low_date,anchor_high_date,anchor_pullback_low_date,gap_up,volume_node_date,volume_node_confirmed_on,valid_volume_node_count
2026-05-27,sz.300037,新宙邦,右侧买入,74.72,74.72,29.89,R89; 33未三日下行首仓; W底收盘放量突破颈线; close_confirmed,active,-0.0175,4000.0,74.72,买入,4000.0,298880.0,25.4,0.0,149.44,174.84,0.0,,,-174.84,-0.0585,-299054.84,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+12.5%；60日强度+19.1%；120日强度+39.3%；距120日高点-4.6%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,w_bottom_neckline,12.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2026-05-27,sz.300726,宏达电子,右侧买入,59.28,59.28,8.89,"R90; 浮盈加仓50%; 上涨波段50.0%拉回支撑5%区域; 共振=MA5,MA10; close_confirmed",active,-0.0052,1500.0,59.28,买入,1500.0,88920.0,7.56,0.0,44.46,52.02,0.0,,,-52.02,-0.0585,-88972.02,8.901750000000002,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+29.4%；60日强度+17.1%；120日强度+61.4%；距120日高点-4.7%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,8.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,0.5,48.75,68.55,,2026-01-21,2026-05-25,,,,,
2026-05-28,sh.688072,拓荆科技,统一分仓收盘止盈1份,672.25,672.25,-16.5,止盈条件=volume_node_break:2026-05-26; 14:55/close proxy,active,10.3604,-400.0,412.51,卖出,400.0,268900.0,22.86,134.45,134.45,291.76,96.53,165004.0,103896.0,103507.72,62.6938,268608.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29,sh.688072,拓荆科技,统一尾仓收盘退出,627.65,627.65,-20.35,止盈条件=maximum_profit_half; 14:55/close proxy,active,4.7302,-400.0,508.715,卖出,400.0,251060.0,21.34,125.53,125.53,272.4,119.04,203486.0,47574.0,47182.56,23.1736,250787.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01,sz.300037,新宙邦,收盘条件退出,70.96,70.96,-29.89,R89; condition stop; 14:55/close proxy,active,-1.5348,-4000.0,74.72,卖出,4000.0,283840.0,24.13,141.92,141.92,307.97,174.84,298880.0,-15040.0,-15522.81,-5.1906,283532.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01,sz.301338,凯格精机,右侧买入,165.96,165.95999999999998,29.87,R91; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.0175,1800.0,165.95999999999998,买入,1800.0,298728.0,25.39,0.0,149.36,174.76,0.0,,,-174.76,-0.0585,-298902.76,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+36.3%；60日强度+38.6%；120日强度+319.1%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.76倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.76倍；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,10.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2026-06-02,sz.300726,宏达电子,统一分仓收盘止盈1份,64.23,64.23,-5.93,止盈条件=volume_node_break:2026-05-28; 14:55/close proxy,active,1.1231,-1100.0,53.95,卖出,1100.0,70653.0,6.01,35.33,35.33,76.66,34.72,59345.0,11308.0,11196.62,18.856,70576.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04,sh.601231,环旭电子,右侧买入,45.18,45.18,19.88,R92; 33三日下行试错首仓; W底收盘放量突破颈线; close_confirmed,active,-0.0116,4400.0,45.18,买入,4400.0,198792.0,16.9,0.0,99.4,116.29,0.0,,,-116.29,-0.0585,-198908.29,20.0,False,True,100.0,,,,主流标准基本面模型入选；MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,8.0,MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,w_bottom_neckline,13.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'gap_up+1']",消费电子,,,,,,,,,,,
2026-06-05,sh.601231,环旭电子,突破次日未确认退出,44.68,44.68,-19.88,R92; 开盘未站上45.120; gap_stop,exited,-0.2413,-4400.0,45.18,卖出,4400.0,196592.0,16.71,98.3,98.3,213.3,116.29,198792.0,-2200.0,-2529.6,-1.2717,196378.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,sh.688630,芯碁微装,右侧买入,377.43,377.43,15.1,R93; 33三日下行试错首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,exited,-0.0088,400.0,377.43,买入,400.0,150972.0,12.83,0.0,75.49,88.32,0.0,,,-88.32,-0.0585,-151060.32,20.0,False,True,200.0,,,,基本面硬条件通过且多周期强度居前；20日强度+49.5%；60日强度+117.1%；120日强度+261.2%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,8.0,"['primary:bull_run_half_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2026-06-08,sz.300726,宏达电子,统一分仓收盘止盈1份,67.05,67.05,-9.71,止盈条件=volume_node_break:2026-06-04; 14:55/close proxy,exited,2.3449,-1800.0,53.95,卖出,1800.0,120690.0,10.26,60.34,60.34,130.95,56.81,97110.0,23580.0,23392.24,24.0743,120559.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-08,sz.301338,凯格精机,统一分仓收盘止盈1份,167.43,167.43,-4.98,止盈条件=profit_floor; 14:55/close proxy,exited,0.0386,-300.0,165.95999999999998,卖出,300.0,50229.0,5.0,25.11,25.11,55.23,29.13,49788.0,441.0,356.65,0.7159,50173.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09,sz.301338,凯格精机,收盘条件退出,159.31,159.31,-24.89,R91; condition stop; 14:55/close proxy,exited,-1.0234,-1500.0,165.95999999999998,卖出,1500.0,238965.0,20.31,119.48,119.48,259.28,145.63,248940.0,-9975.0,-10379.91,-4.1672,238705.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09,sz.300726,宏达电子,右侧买入,69.61,69.61,4.87,"R94; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA5,MA10; close_confirmed",exited,-0.0029,700.0,69.61,买入,700.0,48727.0,5.0,0.0,24.36,29.36,0.0,,,-29.36,-0.0603,-48756.36,5.525,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+23.3%；60日强度+35.5%；120日强度+68.3%；距120日高点-14.8%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,uptrend_support_pullback,12.0,"['primary:uptrend_support_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",,0.75,31.75,78.78,,2025-06-23,2026-06-05,,,,,
2026-06-10,sz.300726,宏达电子,收盘条件退出,64.61,64.61,-4.87,R94; condition stop; 14:55/close proxy,exited,-0.355,-700.0,69.61,卖出,700.0,45227.0,5.0,22.61,22.61,50.23,29.36,48727.0,-3500.0,-3579.59,-7.3418,45176.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-10,sz.300726,宏达电子,统一尾仓收盘退出,64.61,64.61,-11.05,止盈条件=maximum_profit_half; 14:55/close proxy,exited,1.2126,-1900.0,58.1578947368421,卖出,1900.0,122759.0,10.43,61.38,61.38,133.19,64.64,110500.0,12259.0,12061.16,10.9087,122625.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,sh.688630,芯碁微装,统一分仓收盘止盈1份,394.0,394.0,-7.55,止盈条件=profit_floor; 14:55/close proxy,exited,0.3229,-200.0,377.43,卖出,200.0,78800.0,6.7,39.4,39.4,85.5,44.16,75486.0,3314.0,3184.34,4.216,78714.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L1; 价值线网格第1份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,0.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L2; 价值线网格第2份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,1.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L3; 价值线网格第3份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,2.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L4; 价值线网格第4份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,3.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L5; 价值线网格第5份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,4.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L6; 价值线网格第6份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,5.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L7; 价值线网格第7份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,6.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L8; 价值线网格第8份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,7.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-16,sh.601168,西部矿业,左侧网格买入,32.25,32.25,1.93,L9; 价值线网格第9份; gap_or_open_fill,exited,-0.0015,600.0,32.25,买入,600.0,19350.0,5.0,0.0,9.68,14.68,0.0,,,-14.68,-0.0758,-19364.67,2.0,False,True,100.0,8.0,39.65926032887529,left,,,,,,,,,,,,,,,,,,,,
2026-06-17,sz.001389,广合科技,右侧买入,205.15,205.15,18.46,R95; 33三日下行试错首仓; W底收盘放量突破颈线; close_confirmed,exited,-0.0108,900.0,205.15,买入,900.0,184635.0,15.69,0.0,92.32,108.01,0.0,,,-108.01,-0.0585,-184743.01,20.0,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；基本面硬条件通过且多周期强度居前；20日强度+10.6%；60日强度+63.2%；120日强度+153.7%；距120日高点-0.8%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,9.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,trade_ready,aligned,w_bottom_neckline,13.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2']",元件,,,,,,,,,,,
2026-06-22,sz.001389,广合科技,收盘条件退出,191.45,191.45,-18.46,R95; condition stop; 14:55/close proxy,exited,-1.2517,-900.0,205.15,卖出,900.0,172305.0,14.65,86.15,86.15,186.95,108.01,184635.0,-12330.0,-12624.96,-6.8338,172118.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-23,sh.688019,安集科技,右侧买入,242.835,242.835,29.14,R96; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,exited,-0.017,1200.0,242.835,买入,1200.0,291402.0,24.77,0.0,145.7,170.47,0.0,,,-170.47,-0.0585,-291572.47,30.0,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+7.6%；60日强度+52.6%；120日强度+65.1%；距120日高点-1.3%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,9.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",电子化学品,,,,,,,,,,,
2026-07-01,sh.688019,安集科技,统一分仓收盘止盈1份,322.6,322.6,-4.86,止盈条件=trailing_10; 14:55/close proxy,active,1.5883,-200.0,242.835,卖出,200.0,64520.0,5.48,32.26,32.26,70.0,28.41,48567.0,15953.0,15854.58,32.6257,64450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,sh.688019,安集科技,统一分仓收盘止盈1份,301.4,301.4,-4.86,止盈条件=volume_node_break:2026-06-30; 14:55/close proxy,active,1.1648,-200.0,242.835,卖出,200.0,60280.0,5.12,30.14,30.14,65.4,28.41,48567.0,11713.0,11619.18,23.91,60214.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,sh.688630,芯碁微装,统一尾仓收盘退出,468.0,468.0,-7.55,止盈条件=maximum_profit_half; 14:55/close proxy,active,1.8012,-200.0,377.43,卖出,200.0,93600.0,7.96,46.8,46.8,101.56,44.16,75486.0,18114.0,17968.28,23.7895,93498.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,sh.600160,巨化股份,右侧买入,51.93,51.93,29.6,R97; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.0173,5700.0,51.93,买入,5700.0,296001.0,25.16,0.0,148.0,173.16,0.0,,,-173.16,-0.0585,-296174.16,30.0,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；基本面硬条件通过且多周期强度居前；20日强度+47.5%；60日强度+61.6%；120日强度+49.5%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,9.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,trade_ready,aligned,bull_run_half_pullback,9.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",化学制品,,,,,,,,,,,
2026-07-03,sh.600160,巨化股份,收盘条件退出,49.35,49.35,-29.6,R97; condition stop; 14:55/close proxy,active,-1.5011,-5700.0,51.93,卖出,5700.0,281295.0,23.91,140.65,140.65,305.21,173.16,296001.0,-14706.0,-15184.37,-5.1268,280989.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-03,sh.688019,安集科技,统一分仓收盘止盈1份,284.31,284.31,-4.86,止盈条件=volume_node_break:2026-06-29; 14:55/close proxy,active,0.8233,-200.0,242.835,卖出,200.0,56862.0,5.0,28.43,28.43,61.86,28.41,48567.0,8295.0,8204.73,16.8837,56800.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-03,sh.603268,松发股份,右侧买入,148.5,148.5,29.7,R98; 33未三日下行首仓; 回调波段50%收盘放量向上突破; close_confirmed,active,-0.0174,2000.0,148.5,买入,2000.0,297000.0,25.25,0.0,148.5,173.75,0.0,,,-173.75,-0.0585,-297173.74,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+11.2%；60日强度+25.0%；120日强度+69.7%；距120日高点-11.3%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.29倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.29倍；多周期均量扣低走高,trade_ready,aligned,pullback_50_breakout,16.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'deduction_low_price_volume_ma60+2', 'large_wave_structure+2']",,0.5,72.21,168.53,125.58,2025-12-18,2026-05-13,2026-06-02,False,,,
2026-07-03,sh.688019,安集科技,右侧买入,284.31,284.31,5.69,R99; 浮盈加仓50%; 上涨波段62.5%拉回支撑5%区域; 共振=MA10; close_confirmed,active,-0.0033,200.0,284.31,买入,200.0,56862.0,5.0,0.0,28.43,33.43,0.0,,,-33.43,-0.0588,-56895.43,7.28505,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+40.7%；60日强度+56.8%；120日强度+82.7%；距120日高点-11.2%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,10.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",电子化学品,0.625,145.51,366.0,,2025-11-28,2026-07-01,,,,,
2026-07-09,sh.688019,安集科技,右侧买入,343.9,343.9,6.88,R100; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA10; close_confirmed,active,-0.004,200.0,343.9,买入,200.0,68780.0,5.85,0.0,34.39,40.24,0.0,,,-40.24,-0.0585,-68820.24,10.12815,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+47.4%；60日强度+53.2%；120日强度+75.8%；距120日高点-6.9%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,uptrend_support_pullback,8.0,"['primary:uptrend_support_pullback+4', 'volume_confirmed+1', 'entry_extended_from_structure-2', 'stop_distance_above_7pct-1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2', 'gap_up+1']",电子化学品,0.75,162.26,366.0,,2025-12-31,2026-07-01,,,,,
2026-07-10,sh.688019,安集科技,收盘条件退出,312.8,312.8,-6.88,R100; condition stop; 14:55/close proxy,active,-0.6288,-200.0,343.9,卖出,200.0,62560.0,5.32,31.28,31.28,67.88,40.24,68780.0,-6220.0,-6328.11,-9.1951,62492.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-13,sh.688019,安集科技,统一分仓收盘止盈1份,297.58,297.58,-9.71,止盈条件=volume_node_break:2026-07-09; 14:55/close proxy,active,2.1769,-400.0,242.835,卖出,400.0,119032.0,10.12,59.52,59.52,129.15,56.82,97134.0,21898.0,21712.03,22.3396,118902.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,sh.688019,安集科技,统一尾仓收盘退出,293.5,293.5,-10.54,止盈条件=maximum_profit_half; 14:55/close proxy,active,1.1844,-400.0,263.5725,卖出,400.0,117400.0,9.98,58.7,58.7,127.38,61.84,105429.0,11971.0,11781.78,11.1685,117272.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,sh.603986,兆易创新,右侧买入,583.99,583.99,29.2,R101; 33未三日下行首仓; 上涨波段50%有效跌破后收盘放量收复; close_confirmed,active,-0.0171,500.0,583.99,买入,500.0,291995.0,24.82,0.0,146.0,170.82,0.0,,,-170.82,-0.0585,-292165.82,30.0,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+14.4%；60日强度+97.0%；120日强度+120.6%；距120日高点-34.4%；MA20/MA60同步上扬；多周期均量扣低走高,5.0,MA20/MA60同步上扬；多周期均量扣低走高,watch,aligned,uptrend_50_reclaim,10.0,"['primary:uptrend_50_reclaim+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",半导体,0.5,272.19,846.66,,2026-03-03,2026-06-29,,False,,,
